Dealer_ID,Product_ID,Date,Quantity,Consumption,Location,Year,Month,Day,DayOfWeek,IsWeekend,Season,Lag_Quantity,Lag_Consumption,RollingAvg_Quantity_7,RollingAvg_Consumption_7,RollingAvg_Quantity_30,RollingAvg_Consumption_30,Consumption_Rate,OnTimeRate,DefectRate,LeadTime
D005,P018,14-03-2022,36.0,15.0,Los Angeles,2022.0,3.0,14.0,0.0,0,Spring,74,11,62.85714286,10.85714286,57.63333333,13.9,0.416666667,0.882766799,0.064622353,11
D005,P018,15-03-2022,59.0,17.0,Chicago,2022.0,3.0,15.0,1.0,0,Spring,36,15,57.85714286,11.28571429,59.13333333,13.83333333,0.288135593,0.782472501,0.06166756,10
D005,P018,16-03-2022,42.0,13.0,Chicago,2022.0,3.0,16.0,2.0,0,Spring,59,17,50.28571429,11.85714286,58.5,13.7,0.30952381,0.915039315,0.026695201,4
D005,P018,17-03-2022,90.0,8.0,Los Angeles,2022.0,3.0,17.0,3.0,0,Spring,42,13,59.0,12.0,61.16666667,13.46666667,0.088888889,0.878474806,0.026708978,12
D005,P018,18-03-2022,82.0,7.0,Chicago,2022.0,3.0,18.0,4.0,0,Spring,90,8,59.28571429,11.28571429,62.03333333,13.4,0.085365854,0.797447233,0.086304804,4
D005,P018,19-03-2022,47.0,9.0,Los Angeles,2022.0,3.0,19.0,5.0,1,Spring,82,7,61.42857143,11.42857143,60.93333333,13.23333333,0.191489362,0.707611446,0.001280733,13
D005,P018,20-03-2022,53.0,5.0,Los Angeles,2022.0,3.0,20.0,6.0,1,Spring,47,9,58.42857143,10.57142857,60.66666667,12.9,0.094339623,0.925045084,0.018152263,13
D005,P018,21-03-2022,59.0,9.0,New York,2022.0,3.0,21.0,0.0,0,Spring,53,5,61.71428571,9.714285714,61.76666667,12.56666667,0.152542373,0.7644261,0.061017092,12
D005,P018,22-03-2022,36.0,12.0,Chicago,2022.0,3.0,22.0,1.0,0,Spring,59,9,58.42857143,9.0,61.36666667,12.46666667,0.333333333,0.950342123,0.081704625,13
D005,P018,23-03-2022,40.0,10.0,New York,2022.0,3.0,23.0,2.0,0,Spring,36,12,58.14285714,8.571428571,60.2,12.33333333,0.25,0.826087078,0.035834551,7
D005,P018,24-03-2022,85.0,7.0,Los Angeles,2022.0,3.0,24.0,3.0,0,Spring,40,10,57.42857143,8.428571429,61.93333333,11.93333333,0.082352941,0.873123233,0.065344346,13
D005,P018,25-03-2022,21.0,15.0,New York,2022.0,3.0,25.0,4.0,0,Spring,85,7,48.71428571,9.571428571,60.83333333,11.9,0.714285714,0.961884619,0.055715642,6
D005,P018,26-03-2022,25.0,10.0,Los Angeles,2022.0,3.0,26.0,5.0,1,Spring,21,15,45.57142857,9.714285714,59.56666667,12.06666667,0.4,0.9590869,0.00645401,10
D005,P018,27-03-2022,87.0,12.0,Los Angeles,2022.0,3.0,27.0,6.0,1,Spring,25,10,50.42857143,10.71428571,59.63333333,11.83333333,0.137931034,0.811455873,0.06217502,14
D005,P018,28-03-2022,95.0,5.0,New York,2022.0,3.0,28.0,0.0,0,Spring,87,12,55.57142857,10.14285714,59.6,11.5,0.052631579,0.762666668,0.081390347,3
D005,P018,29-03-2022,90.0,14.0,Chicago,2022.0,3.0,29.0,1.0,0,Spring,95,5,63.28571429,10.42857143,60.16666667,11.33333333,0.155555556,0.932543823,0.099244832,8
D005,P018,30-03-2022,56.0,14.0,Chicago,2022.0,3.0,30.0,2.0,0,Spring,90,14,65.57142857,11.0,61.5,11.46666667,0.25,0.829924061,0.002964007,12
D005,P018,,53.0,8.0,Chicago,,,,,0,Fall,56,14,61.0,11.14285714,62.0,11.26666667,0.150943396,0.757612598,0.066005817,14
D005,P018,,90.0,17.0,Chicago,,,,,0,Fall,53,8,70.85714286,11.42857143,61.76666667,11.3,0.188888889,0.971327603,0.041454955,14
D005,P019,01-01-2022,89.0,6.0,Chicago,2022.0,1.0,1.0,5.0,1,Winter,0,0,89.0,6.0,89.0,6.0,0.06741573,0.759431258,0.000978789,5
D005,P019,02-01-2022,32.0,11.0,New York,2022.0,1.0,2.0,6.0,1,Winter,89,6,60.5,8.5,60.5,8.5,0.34375,0.70774215,0.061436094,2
D005,P019,03-01-2022,21.0,11.0,Los Angeles,2022.0,1.0,3.0,0.0,0,Winter,32,11,47.33333333,9.333333333,47.33333333,9.333333333,0.523809524,0.706083992,0.01224273,10
D005,P019,04-01-2022,90.0,9.0,Chicago,2022.0,1.0,4.0,1.0,0,Winter,21,11,58.0,9.25,58.0,9.25,0.1,0.886694607,0.037856685,14
D005,P019,05-01-2022,75.0,8.0,Los Angeles,2022.0,1.0,5.0,2.0,0,Winter,90,9,61.4,9.0,61.4,9.0,0.106666667,0.898502518,0.026136709,3
D005,P019,06-01-2022,18.0,8.0,New York,2022.0,1.0,6.0,3.0,0,Winter,75,8,54.16666667,8.833333333,54.16666667,8.833333333,0.444444444,0.793312512,0.03611634,7
D005,P019,07-01-2022,93.0,6.0,Chicago,2022.0,1.0,7.0,4.0,0,Winter,18,8,59.71428571,8.428571429,59.71428571,8.428571429,0.064516129,0.796003297,0.049269558,10
D005,P019,08-01-2022,13.0,13.0,Chicago,2022.0,1.0,8.0,5.0,1,Winter,93,6,48.85714286,9.428571429,53.875,9.0,1.0,0.801848175,0.035920953,9
D005,P019,09-01-2022,990.0,190.0,,2022.0,1.0,9.0,6.0,1,Winter,13,13,185.7142857,35.0,157.8888889,29.11111111,0.191919192,0.904047564,0.055273187,1
D005,P019,10-01-2022,35.0,10.0,New York,2022.0,1.0,10.0,0.0,0,Winter,990,190,187.7142857,34.85714286,145.6,27.2,0.285714286,0.717440137,0.023864969,12
D005,P019,11-01-2022,93.0,10.0,Los Angeles,2022.0,1.0,11.0,1.0,0,Winter,35,10,188.1428571,35.0,140.8181818,25.63636364,0.107526882,0.978734906,0.063536177,6
D005,P019,12-01-2022,33.0,19.0,Los Angeles,2022.0,1.0,12.0,2.0,0,Winter,93,10,182.1428571,36.57142857,131.8333333,25.08333333,0.575757576,0.766756313,0.0853763,11
D005,P019,13-01-2022,62.0,18.0,Los Angeles,2022.0,1.0,13.0,3.0,0,Winter,33,19,188.4285714,38.0,126.4615385,24.53846154,0.290322581,0.999901962,0.022406705,14
D005,P019,14-01-2022,95.0,6.0,Chicago,2022.0,1.0,14.0,4.0,0,Winter,62,18,188.7142857,38.0,124.2142857,23.21428571,0.063157895,0.751456808,0.050787722,9
D005,P019,15-01-2022,48.0,11.0,New York,2022.0,1.0,15.0,5.0,1,Winter,95,6,193.7142857,37.71428571,119.1333333,22.4,0.229166667,0.931463937,0.064868978,7
D005,P019,16-01-2022,70.0,11.0,New York,2022.0,1.0,16.0,6.0,1,Winter,48,11,62.28571429,12.14285714,116.0625,21.6875,0.157142857,0.767023763,0.056462613,3
D005,P019,17-01-2022,28.0,9.0,New York,2022.0,1.0,17.0,0.0,0,Winter,70,11,61.28571429,12.0,110.8823529,20.94117647,0.321428571,0.72425404,0.036564945,7
D005,P019,18-01-2022,44.0,12.0,Chicago,2022.0,1.0,18.0,1.0,0,Winter,28,9,54.28571429,12.28571429,107.1666667,20.44444444,0.272727273,0.962479997,0.064219971,12
D005,P019,19-01-2022,10.0,16.0,Chicago,2022.0,1.0,19.0,2.0,0,Winter,44,12,51.0,11.85714286,102.0526316,20.21052632,1.6,0.957625378,0.002824621,2
D005,P019,20-01-2022,91.0,8.0,Los Angeles,2022.0,1.0,20.0,3.0,0,Winter,10,16,55.14285714,10.42857143,101.5,19.6,0.087912088,0.821071118,0.036990623,10
D005,P019,21-01-2022,13.0,19.0,New York,2022.0,1.0,21.0,4.0,0,Winter,91,8,43.42857143,12.28571429,97.28571429,19.57142857,1.461538462,0.910718843,0.053261221,2
D005,P019,22-01-2022,42.0,19.0,Chicago,2022.0,1.0,22.0,5.0,1,Winter,13,19,42.57142857,13.42857143,94.77272727,19.54545455,0.452380952,0.86711978,0.002061316,1
D005,P019,23-01-2022,24.0,12.0,Los Angeles,2022.0,1.0,23.0,6.0,1,Winter,42,19,36.0,13.57142857,91.69565217,19.2173913,0.5,0.955886834,0.050764883,3
D005,P019,24-01-2022,77.0,19.0,Los Angeles,2022.0,1.0,24.0,0.0,0,Winter,24,12,43.0,15.0,91.08333333,19.20833333,0.246753247,0.794516791,0.065425446,1
D005,P019,25-01-2022,77.0,10.0,Chicago,2022.0,1.0,25.0,1.0,0,Winter,77,19,47.71428571,14.71428571,90.52,18.84,0.12987013,0.85710172,0.07592077,8
D005,P019,26-01-2022,70.0,6.0,Los Angeles,2022.0,1.0,26.0,2.0,0,Winter,77,10,56.28571429,13.28571429,89.73076923,18.34615385,0.085714286,0.845611711,0.011337408,13
D005,P019,27-01-2022,19.0,10.0,Los Angeles,2022.0,1.0,27.0,3.0,0,Winter,70,6,46.0,13.57142857,87.11111111,18.03703704,0.526315789,0.806171748,0.099056487,11
D005,P019,28-01-2022,94.0,16.0,Los Angeles,2022.0,1.0,28.0,4.0,0,Winter,19,10,57.57142857,13.14285714,87.35714286,17.96428571,0.170212766,0.967436519,0.06061677,8
D005,P019,29-01-2022,16.0,15.0,Chicago,2022.0,1.0,29.0,5.0,1,Winter,94,16,53.85714286,12.57142857,84.89655172,17.86206897,0.9375,0.749763377,0.036319379,4
D005,P019,30-01-2022,16.0,18.0,New York,2022.0,1.0,30.0,6.0,1,Winter,16,15,52.71428571,13.42857143,82.6,17.86666667,1.125,0.744852592,0.024909285,1
D005,P019,01-02-2022,65.0,14.0,New York,2022.0,2.0,1.0,1.0,0,Winter,16,18,51.0,12.71428571,81.8,18.13333333,0.215384615,0.873072861,0.057289686,2
D005,P019,02-02-2022,34.0,14.0,Los Angeles,2022.0,2.0,2.0,2.0,0,Winter,65,14,44.85714286,13.28571429,81.86666667,18.23333333,0.411764706,0.897248269,0.088171165,2
D005,P019,03-02-2022,20.0,18.0,Los Angeles,2022.0,2.0,3.0,3.0,0,Winter,34,14,37.71428571,15.0,81.83333333,18.46666667,0.9,0.758385776,0.05205654,2
D005,P019,04-02-2022,52.0,13.0,New York,2022.0,2.0,4.0,4.0,0,Winter,20,18,42.42857143,15.42857143,80.56666667,18.6,0.25,0.817215233,0.066147206,9
D005,P019,05-02-2022,88.0,11.0,Los Angeles,2022.0,2.0,5.0,5.0,1,Winter,52,13,41.57142857,14.71428571,81.0,18.7,0.125,0.983969153,0.035769644,7
D005,P019,06-02-2022,43.0,17.0,Los Angeles,2022.0,2.0,6.0,6.0,1,Winter,88,11,45.42857143,15.0,81.83333333,19.0,0.395348837,0.773985227,0.038815229,9
D005,P019,07-02-2022,97.0,8.0,Los Angeles,2022.0,2.0,7.0,0.0,0,Winter,43,17,57.0,13.57142857,81.96666667,19.06666667,0.082474227,0.900508211,0.028617511,10
D005,P019,08-02-2022,40.0,16.0,New York,2022.0,2.0,8.0,1.0,0,Winter,97,8,53.42857143,13.85714286,82.86666667,19.16666667,0.4,0.922044818,0.070563729,10
D005,P019,09-02-2022,81.0,13.0,Chicago,2022.0,2.0,9.0,2.0,0,Winter,40,16,60.14285714,13.71428571,52.56666667,13.26666667,0.160493827,0.83443861,0.035918755,2
D005,P019,10-02-2022,87.0,15.0,New York,2022.0,2.0,10.0,3.0,0,Winter,81,13,69.71428571,13.28571429,54.3,13.43333333,0.172413793,0.981257796,0.01907164,5
D005,P019,11-02-2022,46.0,19.0,New York,2022.0,2.0,11.0,4.0,0,Winter,87,15,68.85714286,14.14285714,52.73333333,13.73333333,0.413043478,0.920997021,0.036940057,1
D005,P019,12-02-2022,86.0,18.0,Chicago,2022.0,2.0,12.0,5.0,1,Winter,46,19,68.57142857,15.14285714,54.5,13.7,0.209302326,0.837377374,0.085382721,2
D005,P019,13-02-2022,16.0,18.0,Los Angeles,2022.0,2.0,13.0,6.0,1,Winter,86,18,64.71428571,15.28571429,52.96666667,13.7,1.125,0.870800561,0.073825204,4
D005,P019,14-02-2022,97.0,5.0,Los Angeles,2022.0,2.0,14.0,0.0,0,Winter,16,18,64.71428571,14.85714286,53.03333333,13.66666667,0.051546392,0.907784033,0.033464084,10
D005,P019,15-02-2022,64.0,6.0,New York,2022.0,2.0,15.0,1.0,0,Winter,97,5,68.14285714,13.42857143,53.56666667,13.5,0.09375,0.877657054,0.090680896,1
D005,P019,16-02-2022,65.0,8.0,Los Angeles,2022.0,2.0,16.0,2.0,0,Winter,64,6,65.85714286,12.71428571,53.4,13.4,0.123076923,0.963609275,0.007483264,12
D005,P019,17-02-2022,57.0,18.0,New York,2022.0,2.0,17.0,3.0,0,Winter,65,8,61.57142857,13.14285714,54.36666667,13.7,0.315789474,0.807066599,0.004975379,8
D005,P019,18-02-2022,14.0,17.0,Los Angeles,2022.0,2.0,18.0,4.0,0,Winter,57,18,57.0,12.85714286,53.36666667,13.86666667,1.214285714,0.789965722,0.012747035,6
D005,P019,19-02-2022,37.0,6.0,Los Angeles,2022.0,2.0,19.0,5.0,1,Winter,14,17,50.0,11.14285714,54.26666667,13.53333333,0.162162162,0.764151667,0.011645476,14
D005,P019,20-02-2022,43.0,7.0,New York,2022.0,2.0,20.0,6.0,1,Winter,37,6,53.85714286,9.571428571,52.66666667,13.5,0.162790698,0.71133489,0.008783432,14
D005,P019,21-02-2022,41.0,9.0,Los Angeles,2022.0,2.0,21.0,0.0,0,Winter,43,7,45.85714286,10.14285714,53.6,13.16666667,0.219512195,0.712904189,0.066134261,1
D005,P019,22-02-2022,11.0,19.0,Los Angeles,2022.0,2.0,22.0,1.0,0,Winter,41,9,38.28571429,12.0,52.56666667,13.16666667,1.727272727,0.961016558,0.060084238,9
D005,P019,23-02-2022,26.0,6.0,Chicago,2022.0,2.0,23.0,2.0,0,Winter,11,19,32.71428571,11.71428571,52.63333333,12.96666667,0.230769231,0.903517944,0.064760551,1
D005,P019,24-02-2022,92.0,19.0,New York,2022.0,2.0,24.0,3.0,0,Winter,26,6,37.71428571,11.85714286,53.13333333,12.96666667,0.206521739,0.898159725,0.068836605,11
D005,P019,25-02-2022,14.0,18.0,New York,2022.0,2.0,25.0,4.0,0,Winter,92,19,37.71428571,12.0,51.03333333,13.23333333,1.285714286,0.884392846,0.075687975,4
D005,P019,26-02-2022,75.0,19.0,New York,2022.0,2.0,26.0,5.0,1,Winter,14,18,43.14285714,13.85714286,51.2,13.66666667,0.253333333,0.954765743,0.020717693,5
D005,P019,27-02-2022,34.0,11.0,New York,2022.0,2.0,27.0,6.0,1,Winter,75,19,41.85714286,14.42857143,51.7,13.7,0.323529412,0.844080078,0.062230351,13
D005,P019,28-02-2022,88.0,14.0,Chicago,2022.0,2.0,28.0,0.0,0,Winter,34,11,48.57142857,15.14285714,51.5,13.63333333,0.159090909,0.961123249,0.058004866,11
D005,P019,01-03-2022,91.0,5.0,New York,2022.0,3.0,1.0,1.0,0,Spring,88,14,60.0,13.14285714,54.0,13.3,0.054945055,0.807833508,0.094366003,9
D005,P019,02-03-2022,19.0,10.0,Los Angeles,2022.0,3.0,2.0,2.0,0,Spring,91,5,59.0,13.71428571,54.1,13.03333333,0.526315789,0.978012251,0.023236772,13
D005,P019,03-03-2022,52.0,14.0,Chicago,2022.0,3.0,3.0,3.0,0,Spring,19,10,53.28571429,13.0,53.66666667,13.03333333,0.269230769,0.909597094,0.005872293,12
D005,P019,04-03-2022,29.0,9.0,Chicago,2022.0,3.0,4.0,4.0,0,Spring,52,14,55.42857143,11.71428571,53.5,12.86666667,0.310344828,0.777153141,0.065349507,2
D005,P019,05-03-2022,57.0,14.0,New York,2022.0,3.0,5.0,5.0,1,Spring,29,9,52.85714286,11.0,54.73333333,12.73333333,0.245614035,0.869225477,0.074017284,12
D005,P019,06-03-2022,57.0,15.0,Chicago,2022.0,3.0,6.0,6.0,1,Spring,57,14,56.14285714,11.57142857,54.9,12.8,0.263157895,0.859909168,0.028319601,9
D005,P019,07-03-2022,42.0,8.0,Los Angeles,2022.0,3.0,7.0,0.0,0,Spring,57,15,49.57142857,10.71428571,53.36666667,12.7,0.19047619,0.741369647,0.057084843,12
D005,P019,08-03-2022,96.0,13.0,Chicago,2022.0,3.0,8.0,1.0,0,Spring,42,8,50.28571429,11.85714286,55.13333333,12.56666667,0.135416667,0.877372872,0.005953607,14
D005,P019,09-03-2022,50.0,14.0,New York,2022.0,3.0,9.0,2.0,0,Spring,96,13,54.71428571,12.42857143,53.56666667,12.76666667,0.28,0.794435687,0.096004484,1
D005,P019,10-03-2022,24.0,16.0,Chicago,2022.0,3.0,10.0,3.0,0,Spring,50,14,50.71428571,12.71428571,53.03333333,12.76666667,0.666666667,0.71570463,0.010992497,4
D005,P019,11-03-2022,35.0,5.0,Chicago,2022.0,3.0,11.0,4.0,0,Spring,24,16,51.57142857,12.14285714,51.5,12.5,0.142857143,0.984596847,0.006757054,11
D005,P019,12-03-2022,78.0,19.0,New York,2022.0,3.0,12.0,5.0,1,Spring,35,5,54.57142857,12.85714286,51.2,12.63333333,0.243589744,0.892447111,0.004411016,7
D005,P019,13-03-2022,31.0,19.0,Los Angeles,2022.0,3.0,13.0,6.0,1,Spring,78,19,50.85714286,13.42857143,50.7,12.63333333,0.612903226,0.96307568,0.042727191,4
D005,P019,14-03-2022,82.0,11.0,Chicago,2022.0,3.0,14.0,0.0,0,Spring,31,19,56.57142857,13.85714286,50.56666667,12.4,0.134146341,0.902816802,0.009715974,8
D005,P019,15-03-2022,14.0,19.0,Chicago,2022.0,3.0,15.0,1.0,0,Spring,82,11,44.85714286,14.71428571,50.5,12.43333333,1.357142857,0.807095108,0.074464824,7
D005,P019,16-03-2022,66.0,9.0,Los Angeles,2022.0,3.0,16.0,2.0,0,Spring,14,19,47.14285714,14.0,49.46666667,12.56666667,0.136363636,0.853806422,0.089887416,6
D005,P019,17-03-2022,39.0,8.0,New York,2022.0,3.0,17.0,3.0,0,Spring,66,9,49.28571429,12.85714286,48.63333333,12.63333333,0.205128205,0.902724028,0.026021893,5
D005,P019,18-03-2022,98.0,6.0,Los Angeles,2022.0,3.0,18.0,4.0,0,Spring,39,8,58.28571429,13.0,49.73333333,12.56666667,0.06122449,0.988075698,0.062877312,10
D005,P019,19-03-2022,69.0,5.0,Los Angeles,2022.0,3.0,19.0,5.0,1,Spring,98,6,57.0,11.0,50.13333333,12.13333333,0.072463768,0.776100838,0.004233845,3
D005,P019,20-03-2022,44.0,11.0,Chicago,2022.0,3.0,20.0,6.0,1,Spring,69,5,58.85714286,9.857142857,51.13333333,11.93333333,0.25,0.962493118,0.038656447,8
D005,P019,21-03-2022,83.0,8.0,New York,2022.0,3.0,21.0,0.0,0,Spring,44,11,59.0,9.428571429,52.66666667,12.0,0.096385542,0.977223342,0.029294211,4
D005,P019,22-03-2022,53.0,10.0,Chicago,2022.0,3.0,22.0,1.0,0,Spring,83,8,64.57142857,8.142857143,53.0,12.1,0.188679245,0.901124654,0.02286191,8
D005,P019,23-03-2022,27.0,5.0,Los Angeles,2022.0,3.0,23.0,2.0,0,Spring,53,10,59.0,7.571428571,52.53333333,11.96666667,0.185185185,0.979379988,0.064472349,1
D005,P019,24-03-2022,89.0,16.0,Los Angeles,2022.0,3.0,24.0,3.0,0,Spring,27,5,66.14285714,8.714285714,55.13333333,11.86666667,0.179775281,0.819363576,0.013022795,11
D005,P019,25-03-2022,39.0,12.0,Chicago,2022.0,3.0,25.0,4.0,0,Spring,89,16,57.71428571,9.571428571,55.56666667,12.06666667,0.307692308,0.985904853,0.086071052,13
D005,P019,26-03-2022,59.0,17.0,Los Angeles,2022.0,3.0,26.0,5.0,1,Spring,39,12,56.28571429,11.28571429,54.46666667,12.0,0.288135593,0.910834863,0.066483591,2
D005,P019,27-03-2022,82.0,12.0,Los Angeles,2022.0,3.0,27.0,6.0,1,Spring,59,17,61.71428571,11.42857143,56.73333333,11.8,0.146341463,0.71260173,0.071073518,14
D005,P019,28-03-2022,44.0,16.0,New York,2022.0,3.0,28.0,0.0,0,Spring,82,12,56.14285714,12.57142857,55.7,11.7,0.363636364,0.97206185,0.093534431,2
D005,P019,29-03-2022,58.0,12.0,Chicago,2022.0,3.0,29.0,1.0,0,Spring,44,16,56.85714286,12.85714286,56.5,11.73333333,0.206896552,0.845341843,0.094237287,12
D005,P019,30-03-2022,33.0,16.0,Chicago,2022.0,3.0,30.0,2.0,0,Spring,58,12,57.71428571,14.42857143,54.66666667,11.8,0.484848485,0.838098095,0.055165232,6
D005,P019,,13.0,12.0,New York,,,,,0,Fall,33,16,46.85714286,13.85714286,52.06666667,12.03333333,0.923076923,0.869939982,0.049537982,5
D005,P019,,69.0,6.0,Los Angeles,,,,,0,Fall,13,12,51.14285714,13.0,53.73333333,11.9,0.086956522,0.744815364,0.033538161,13
D006,P000,01-01-2022,38.0,6.0,New York,2022.0,1.0,1.0,5.0,1,Winter,0,0,38.0,6.0,38.0,6.0,0.157894737,0.840749815,0.071557161,10
D006,P000,02-01-2022,78.0,7.0,New York,2022.0,1.0,2.0,6.0,1,Winter,38,6,58.0,6.5,58.0,6.5,0.08974359,0.949338165,0.053820889,10
D006,P000,03-01-2022,73.0,8.0,New York,2022.0,1.0,3.0,0.0,0,Winter,78,7,63.0,7.0,63.0,7.0,0.109589041,0.704644738,0.093287508,13
D006,P000,04-01-2022,87.0,16.0,Los Angeles,2022.0,1.0,4.0,1.0,0,Winter,73,8,69.0,9.25,69.0,9.25,0.183908046,0.781875148,0.023862595,7
D006,P000,05-01-2022,57.0,7.0,Chicago,2022.0,1.0,5.0,2.0,0,Winter,87,16,66.6,8.8,66.6,8.8,0.122807018,0.700736376,0.031025269,2
D006,P000,06-01-2022,55.0,6.0,Chicago,2022.0,1.0,6.0,3.0,0,Winter,57,7,64.66666667,8.333333333,64.66666667,8.333333333,0.109090909,0.824713393,0.031609045,9
D006,P000,07-01-2022,39.0,10.0,Chicago,2022.0,1.0,7.0,4.0,0,Winter,55,6,61.0,8.571428571,61.0,8.571428571,0.256410256,0.918494653,0.080599845,2
D006,P000,08-01-2022,25.0,12.0,Los Angeles,2022.0,1.0,8.0,5.0,1,Winter,39,10,59.14285714,9.428571429,56.5,9.0,0.48,0.939631549,0.009904033,1
D006,P000,09-01-2022,34.0,15.0,Chicago,2022.0,1.0,9.0,6.0,1,Winter,25,12,52.85714286,10.57142857,54.0,9.666666667,0.441176471,0.983556928,0.045564912,14
D006,P000,10-01-2022,71.0,14.0,Los Angeles,2022.0,1.0,10.0,0.0,0,Winter,34,15,52.57142857,11.42857143,55.7,10.1,0.197183099,0.882551384,0.042758074,2
D006,P000,11-01-2022,11.0,11.0,Chicago,2022.0,1.0,11.0,1.0,0,Winter,71,14,41.71428571,10.71428571,51.63636364,10.18181818,1.0,0.77638806,0.007313962,11
D006,P000,12-01-2022,54.0,13.0,Chicago,2022.0,1.0,12.0,2.0,0,Winter,11,11,41.28571429,11.57142857,51.83333333,10.41666667,0.240740741,0.977244385,0.0410797,3
D006,P000,13-01-2022,58.0,15.0,Los Angeles,2022.0,1.0,13.0,3.0,0,Winter,54,13,41.71428571,12.85714286,52.30769231,10.76923077,0.25862069,0.932594726,0.051337798,14
D006,P000,14-01-2022,22.0,14.0,New York,2022.0,1.0,14.0,4.0,0,Winter,58,15,39.28571429,13.42857143,50.14285714,11.0,0.636363636,0.872328545,0.006510469,6
D006,P000,15-01-2022,74.0,6.0,New York,2022.0,1.0,15.0,5.0,1,Winter,22,14,46.28571429,12.57142857,51.73333333,10.66666667,0.081081081,0.908692065,0.050986213,7
D006,P000,16-01-2022,990.0,190.0,,2022.0,1.0,16.0,6.0,1,Winter,74,6,182.8571429,37.57142857,110.375,21.875,0.191919192,0.977294907,0.09592379,11
D006,P000,17-01-2022,75.0,15.0,Los Angeles,2022.0,1.0,17.0,0.0,0,Winter,990,190,183.4285714,37.71428571,108.2941176,21.47058824,0.2,0.913718209,0.097891432,6
D006,P000,18-01-2022,29.0,12.0,New York,2022.0,1.0,18.0,1.0,0,Winter,75,15,186.0,37.85714286,103.8888889,20.94444444,0.413793103,0.810512352,0.053167978,1
D006,P000,19-01-2022,19.0,17.0,Los Angeles,2022.0,1.0,19.0,2.0,0,Winter,29,12,181.0,38.42857143,99.42105263,20.73684211,0.894736842,0.913908461,0.051509693,9
D006,P000,20-01-2022,88.0,15.0,New York,2022.0,1.0,20.0,3.0,0,Winter,19,17,185.2857143,38.42857143,98.85,20.45,0.170454545,0.712083449,0.028550817,12
D006,P000,21-01-2022,61.0,11.0,New York,2022.0,1.0,21.0,4.0,0,Winter,88,15,190.8571429,38.0,97.04761905,20.0,0.180327869,0.815924669,0.099711547,8
D006,P000,22-01-2022,74.0,8.0,Los Angeles,2022.0,1.0,22.0,5.0,1,Winter,61,11,190.8571429,38.28571429,96.0,19.45454545,0.108108108,0.82189691,0.027422917,12
D006,P000,23-01-2022,53.0,9.0,New York,2022.0,1.0,23.0,6.0,1,Winter,74,8,57.0,12.42857143,94.13043478,19.0,0.169811321,0.75005147,0.04529013,2
D006,P000,24-01-2022,44.0,12.0,New York,2022.0,1.0,24.0,0.0,0,Winter,53,9,52.57142857,12.0,92.04166667,18.70833333,0.272727273,0.706925644,0.000293406,1
D006,P000,25-01-2022,15.0,6.0,Los Angeles,2022.0,1.0,25.0,1.0,0,Winter,44,12,50.57142857,11.14285714,88.96,18.2,0.4,0.740014371,0.034923229,7
D006,P000,26-01-2022,73.0,14.0,Los Angeles,2022.0,1.0,26.0,2.0,0,Winter,15,6,58.28571429,10.71428571,88.34615385,18.03846154,0.191780822,0.896386449,0.00714403,3
D006,P000,27-01-2022,18.0,9.0,Los Angeles,2022.0,1.0,27.0,3.0,0,Winter,73,14,48.28571429,9.857142857,85.74074074,17.7037037,0.5,0.940686645,0.074382477,3
D006,P000,28-01-2022,92.0,16.0,Los Angeles,2022.0,1.0,28.0,4.0,0,Winter,18,9,52.71428571,10.57142857,85.96428571,17.64285714,0.173913043,0.996461048,0.056101445,11
D006,P000,29-01-2022,62.0,10.0,New York,2022.0,1.0,29.0,5.0,1,Winter,92,16,51.0,10.85714286,85.13793103,17.37931034,0.161290323,0.803909051,0.057217188,10
D006,P000,30-01-2022,79.0,10.0,Los Angeles,2022.0,1.0,30.0,6.0,1,Winter,62,10,54.71428571,11.0,84.93333333,17.13333333,0.126582278,0.879813767,0.028651129,9
D006,P000,01-02-2022,47.0,8.0,Los Angeles,2022.0,2.0,1.0,1.0,0,Winter,79,10,55.14285714,10.42857143,85.23333333,17.2,0.170212766,0.98114349,0.081489629,14
D006,P000,02-02-2022,13.0,11.0,Los Angeles,2022.0,2.0,2.0,2.0,0,Winter,47,8,54.85714286,11.14285714,83.06666667,17.33333333,0.846153846,0.750112534,0.000327093,2
D006,P000,03-02-2022,35.0,16.0,Chicago,2022.0,2.0,3.0,3.0,0,Winter,13,11,49.42857143,11.42857143,81.8,17.6,0.457142857,0.915293676,0.033360118,14
D006,P000,04-02-2022,12.0,14.0,Los Angeles,2022.0,2.0,4.0,4.0,0,Winter,35,16,48.57142857,12.14285714,79.3,17.53333333,1.166666667,0.92649362,0.065949749,13
D006,P000,05-02-2022,60.0,18.0,Chicago,2022.0,2.0,5.0,5.0,1,Winter,12,14,44.0,12.42857143,79.4,17.9,0.3,0.726692661,0.090792254,5
D006,P000,06-02-2022,81.0,16.0,Chicago,2022.0,2.0,6.0,6.0,1,Winter,60,18,46.71428571,13.28571429,80.26666667,18.23333333,0.197530864,0.958374816,0.023461596,4
D006,P000,07-02-2022,31.0,6.0,Los Angeles,2022.0,2.0,7.0,0.0,0,Winter,81,16,39.85714286,12.71428571,80.0,18.1,0.193548387,0.943931514,0.054110005,14
D006,P000,08-02-2022,98.0,9.0,Chicago,2022.0,2.0,8.0,1.0,0,Winter,31,6,47.14285714,12.85714286,82.43333333,18.0,0.091836735,0.710020902,0.053799142,1
